ID_Ponto,Data,Temperatura_Media_C,Precipitacao_Diaria_mm,Umidade_Relativa_Pct,Radiacao_Solar_MJm2,Evapotranspiracao_mm,Qualidade_Ar_IQAr,Emissao_CO2_gm2,NDVI,EVI,Umidade_Solo_Pct,Crescimento_Acumulado_cm,Crescimento_Semanal_cm,Crescimento_Mensal_cm,Especie_Predominante,Tipo_Solo,Declividade_Pct,Altitude_m,Orientacao_Encosta,Data_Ultima_Poda,Dias_Desde_Poda,Intensidade_Ultima_Poda,Dia_Ano,Semana_Ano,Mes,Estacao,Chuva_Acum_7d_mm,Chuva_Acum_15d_mm,Chuva_Acum_30d_mm,Temp_Media_7d_C,Temp_Media_15d_C,Temp_Media_30d_C,Dias_Sem_Chuva
RODO_KM_01,2023-03-22,16.2,0.0,64.2,17.5,2.85,36,453.3,0.43,0.28,9.4,13.8,3.6,14.8,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-05,17,Moderada,81,12,3,Outono,6.1,29.2,50.1,20.9,21.4,22.1,1
RODO_KM_01,2023-03-23,21.6,0.6,60.7,15.7,3.7,40,449.4,0.43,0.3,8.0,14.4,4.5,18.4,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,0,Severa,82,12,3,Outono,6.7,29.8,50.7,20.8,21.4,22.0,0
RODO_KM_01,2023-03-24,22.3,20.3,66.3,8.9,2.77,46,469.3,0.45,0.29,10.0,0.7,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,1,Severa,83,12,3,Outono,27.0,28.8,71.0,20.9,21.4,21.9,0
RODO_KM_01,2023-03-25,21.8,26.4,68.0,9.7,2.71,35,415.8,0.53,0.33,15.9,1.4,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,2,Severa,84,12,3,Outono,53.4,55.2,86.8,21.1,21.7,21.7,0
RODO_KM_01,2023-03-26,18.7,13.8,71.1,6.6,1.87,41,454.3,0.59,0.37,26.2,2.1,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,3,Severa,85,12,3,Outono,67.2,69.0,100.6,20.4,21.6,21.6,0
RODO_KM_01,2023-03-27,21.5,0.0,69.8,17.7,3.76,39,462.8,0.6,0.4,21.6,2.9,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,4,Severa,86,13,3,Outono,67.2,67.2,100.6,20.2,21.4,21.5,1
RODO_KM_01,2023-03-28,20.1,0.0,69.4,15.0,3.23,40,454.0,0.55,0.37,19.9,3.6,5.1,20.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,5,Severa,87,13,3,Outono,61.1,67.2,93.3,20.3,21.3,21.3,2
RODO_KM_01,2023-03-29,17.2,0.0,68.1,17.1,3.06,50,455.4,0.57,0.39,21.1,4.3,4.6,18.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,6,Severa,88,13,3,Outono,61.1,67.2,93.3,20.5,21.0,21.1,3
RODO_KM_01,2023-03-30,20.3,0.0,69.6,16.3,3.36,40,441.9,0.55,0.34,19.4,5.0,5.0,20.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,7,Severa,89,13,3,Outono,60.5,67.2,93.3,20.3,20.7,20.9,4
RODO_KM_01,2023-03-31,22.6,0.0,62.5,16.6,4.11,42,442.1,0.55,0.34,22.3,5.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,8,Severa,90,13,3,Outono,40.2,67.2,93.3,20.3,20.7,21.0,5
RODO_KM_01,2023-04-01,21.5,0.0,61.2,17.7,4.03,42,433.2,0.55,0.35,18.5,6.5,5.0,20.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,9,Severa,91,13,4,Outono,13.8,67.2,93.3,20.3,20.7,21.1,6
RODO_KM_01,2023-04-02,24.2,49.6,66.0,5.0,2.67,31,438.3,0.73,0.47,33.4,7.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,10,Severa,92,13,4,Outono,49.6,116.8,139.9,21.1,20.9,21.2,0
RODO_KM_01,2023-04-03,21.6,24.4,68.6,9.7,2.98,37,453.5,0.78,0.52,37.5,8.0,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,11,Severa,93,14,4,Outono,74.0,141.2,164.3,21.1,20.8,21.4,0
RODO_KM_01,2023-04-04,21.6,0.0,66.6,18.7,3.77,29,436.7,0.78,0.5,36.4,8.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,12,Severa,94,14,4,Outono,74.0,141.2,164.3,21.3,20.7,21.3,1
RODO_KM_01,2023-04-05,19.5,0.9,65.4,15.1,2.64,27,443.8,0.8,0.51,40.3,9.6,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,13,Severa,95,14,4,Outono,74.9,136.0,165.2,21.6,20.7,21.3,0
RODO_KM_01,2023-04-06,20.4,51.8,75.2,5.0,2.36,39,443.5,0.88,0.55,50.0,10.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,14,Severa,96,14,4,Outono,126.7,187.8,217.0,21.6,21.0,21.2,0
RODO_KM_01,2023-04-07,19.5,0.0,79.4,17.4,3.19,37,440.3,0.88,0.59,50.0,10.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-03-23,15,Severa,97,14,4,Outono,126.7,187.2,217.0,21.2,20.9,21.1,1
RODO_KM_01,2023-04-08,23.9,0.0,72.6,17.0,3.72,43,453.3,0.87,0.58,46.2,12.0,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,0,Moderada,98,14,4,Outono,126.7,166.9,195.7,21.5,21.0,21.2,2
RODO_KM_01,2023-04-09,24.2,0.0,64.7,15.6,4.33,31,453.0,0.81,0.52,39.8,0.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,1,Moderada,99,14,4,Outono,77.1,140.5,195.7,21.5,21.1,21.4,3
RODO_KM_01,2023-04-10,22.8,2.1,66.9,12.4,3.15,34,420.3,0.75,0.48,35.0,1.6,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,2,Moderada,100,15,4,Outono,54.8,128.8,197.8,21.7,21.4,21.5,0
RODO_KM_01,2023-04-11,19.8,0.0,69.8,17.7,3.29,43,463.0,0.81,0.54,35.7,2.4,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,3,Moderada,101,15,4,Outono,54.8,128.8,196.0,21.4,21.3,21.3,1
RODO_KM_01,2023-04-12,27.0,0.0,60.4,15.4,4.68,46,464.2,0.75,0.47,35.1,3.1,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,4,Moderada,102,15,4,Outono,53.9,128.8,196.0,22.5,21.7,21.5,2
RODO_KM_01,2023-04-13,23.2,18.0,61.1,13.1,3.26,28,455.3,0.79,0.51,35.0,3.9,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,5,Moderada,103,15,4,Outono,20.1,146.8,214.0,22.9,22.1,21.6,0
RODO_KM_01,2023-04-14,18.9,6.2,71.5,16.8,2.95,36,423.3,0.88,0.57,44.5,4.7,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,6,Moderada,104,15,4,Outono,26.3,153.0,220.2,22.8,22.0,21.4,0
RODO_KM_01,2023-04-15,20.5,0.0,64.8,13.9,3.06,38,441.1,0.81,0.55,38.3,5.5,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,7,Moderada,105,15,4,Outono,26.3,153.0,220.2,22.3,21.9,21.3,1
RODO_KM_01,2023-04-16,19.2,7.2,69.0,14.0,2.75,28,454.7,0.86,0.54,41.3,6.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,8,Moderada,106,15,4,Outono,33.5,160.2,227.4,21.6,21.8,21.2,0
RODO_KM_01,2023-04-17,22.1,0.0,66.7,16.3,3.83,33,440.3,0.74,0.48,27.5,7.0,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,9,Moderada,107,16,4,Outono,31.4,110.6,227.4,21.5,21.6,21.3,1
RODO_KM_01,2023-04-18,18.5,0.0,66.3,12.3,2.37,40,416.2,0.71,0.46,27.4,7.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,10,Moderada,108,16,4,Outono,31.4,86.2,227.4,21.3,21.4,21.1,2
RODO_KM_01,2023-04-19,20.6,2.5,66.1,14.2,3.28,39,428.5,0.72,0.47,25.5,8.6,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,11,Moderada,109,16,4,Outono,33.9,88.7,229.9,20.4,21.3,21.0,0
RODO_KM_01,2023-04-20,20.9,0.0,64.2,15.6,3.45,40,460.6,0.72,0.46,28.7,9.3,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,12,Moderada,110,16,4,Outono,15.9,87.8,223.8,20.1,21.4,21.1,1
RODO_KM_01,2023-04-21,17.0,0.0,70.1,15.6,2.61,39,435.0,0.62,0.4,15.6,9.9,4.2,17.2,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-08,13,Moderada,111,16,4,Outono,9.7,36.0,223.8,19.8,21.2,21.1,2
RODO_KM_01,2023-04-22,22.2,0.0,57.1,14.7,3.39,45,474.1,0.58,0.39,15.4,13.8,5.0,20.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,0,Leve,112,16,4,Outono,9.7,36.0,223.2,20.1,21.4,21.1,3
RODO_KM_01,2023-04-23,15.8,10.6,74.2,13.5,2.03,35,466.3,0.64,0.42,18.8,0.6,4.3,17.6,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,1,Leve,113,16,4,Outono,13.1,46.6,213.5,19.6,20.8,20.9,0
RODO_KM_01,2023-04-24,17.9,7.8,70.5,10.4,2.49,39,466.6,0.64,0.41,18.8,1.3,4.7,19.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,2,Leve,114,17,4,Outono,20.9,54.4,194.9,19.0,20.4,20.8,0
RODO_KM_01,2023-04-25,17.9,7.8,72.8,13.0,2.44,37,479.6,0.65,0.45,21.2,2.0,4.9,20.1,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,3,Leve,115,17,4,Outono,28.7,60.1,188.9,18.9,20.1,20.7,0
RODO_KM_01,2023-04-26,22.7,15.2,65.1,11.3,3.25,41,441.1,0.69,0.44,23.4,2.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,4,Leve,116,17,4,Outono,41.4,75.3,204.1,19.2,20.3,20.8,0
RODO_KM_01,2023-04-27,18.7,0.0,68.1,16.7,2.66,37,478.2,0.71,0.45,26.2,3.5,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,5,Leve,117,17,4,Outono,41.4,75.3,204.1,18.9,19.7,20.7,1
RODO_KM_01,2023-04-28,21.6,0.0,65.9,16.4,3.24,39,462.8,0.62,0.41,16.0,4.2,5.0,20.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,6,Leve,118,17,4,Outono,41.4,57.3,204.1,19.5,19.6,20.9,2
RODO_KM_01,2023-04-29,21.8,6.6,67.9,13.3,3.12,34,457.2,0.61,0.39,15.6,4.9,5.1,20.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,7,Leve,119,17,4,Outono,48.0,57.7,210.7,19.5,19.8,20.9,0
RODO_KM_01,2023-04-30,18.9,12.2,71.4,10.3,2.57,27,423.1,0.75,0.48,26.1,5.7,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,8,Leve,120,17,4,Outono,49.6,69.9,222.9,19.9,19.7,20.8,0
RODO_KM_01,2023-05-01,21.4,0.0,69.3,16.3,3.5,40,428.4,0.65,0.41,15.4,6.4,5.0,20.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,9,Leve,121,18,5,Outono,41.8,62.7,222.9,20.4,19.9,20.8,1
RODO_KM_01,2023-05-02,17.8,0.0,72.5,15.7,2.69,39,426.6,0.67,0.44,21.9,7.1,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,10,Leve,122,18,5,Outono,34.0,62.7,173.3,20.4,19.6,20.6,2
RODO_KM_01,2023-05-03,20.0,0.6,60.3,13.6,2.89,34,442.5,0.58,0.39,21.8,7.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,11,Leve,123,18,5,Outono,19.4,63.3,149.5,20.0,19.7,20.5,0
RODO_KM_01,2023-05-04,22.0,6.3,67.1,13.7,3.32,36,429.5,0.62,0.41,19.6,8.6,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,12,Leve,124,18,5,Outono,25.7,67.1,155.8,20.5,19.8,20.6,0
RODO_KM_01,2023-05-05,22.2,3.6,60.0,15.6,3.76,35,479.0,0.6,0.38,19.6,9.3,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-04-22,13,Leve,125,18,5,Outono,29.3,70.7,158.5,20.6,19.9,20.6,0
RODO_KM_01,2023-05-06,17.1,0.0,68.6,13.6,2.44,40,454.7,0.61,0.42,21.7,12.5,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,0,Severa,126,18,5,Outono,22.7,70.7,106.7,19.9,19.9,20.5,1
RODO_KM_01,2023-05-07,22.5,0.0,54.4,16.6,4.35,34,447.3,0.56,0.36,20.1,0.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,1,Severa,127,18,5,Outono,10.5,70.7,106.7,20.4,19.9,20.6,2
RODO_KM_01,2023-05-08,19.3,0.0,67.0,16.2,3.03,52,476.1,0.52,0.35,15.8,1.5,4.5,18.4,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,2,Severa,128,19,5,Outono,10.5,60.1,106.7,20.1,20.1,20.5,3
RODO_KM_01,2023-05-09,18.7,0.0,66.5,13.6,2.84,42,435.9,0.55,0.34,18.8,2.2,4.6,18.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,3,Severa,129,19,5,Outono,10.5,52.3,106.7,20.3,20.2,20.3,4
RODO_KM_01,2023-05-10,23.3,0.0,56.4,16.4,3.99,35,451.7,0.51,0.31,15.9,2.9,5.1,20.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,4,Severa,130,19,5,Outono,9.9,44.5,104.6,20.7,20.5,20.3,5
RODO_KM_01,2023-05-11,18.9,14.1,68.5,14.1,3.14,31,426.1,0.51,0.34,13.4,3.5,4.4,18.0,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,5,Severa,131,19,5,Outono,17.7,43.4,118.7,20.3,20.3,20.3,0
RODO_KM_01,2023-05-12,21.4,0.0,61.6,18.0,3.52,43,422.4,0.56,0.35,19.2,4.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,6,Severa,132,19,5,Outono,14.1,43.4,118.7,20.2,20.5,20.1,1
RODO_KM_01,2023-05-13,20.0,0.0,61.3,18.6,3.79,40,430.1,0.51,0.32,15.1,4.9,4.7,19.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,7,Severa,133,19,5,Outono,14.1,43.4,100.7,20.6,20.4,20.0,2
RODO_KM_01,2023-05-14,21.6,0.5,58.5,14.7,3.54,46,444.9,0.49,0.31,11.3,5.6,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,8,Severa,134,19,5,Outono,14.6,37.3,95.0,20.5,20.3,20.1,0
RODO_KM_01,2023-05-15,21.5,0.0,66.4,16.7,3.54,38,448.1,0.46,0.31,9.8,6.2,4.5,18.4,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,9,Severa,135,20,5,Outono,14.6,25.1,95.0,20.8,20.5,20.1,1
RODO_KM_01,2023-05-16,18.9,0.0,58.4,15.9,2.96,36,441.3,0.48,0.31,12.3,6.8,4.2,17.2,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,10,Severa,136,20,5,Outono,14.6,25.1,87.8,20.8,20.3,20.1,2
RODO_KM_01,2023-05-17,22.2,0.0,65.7,12.3,3.28,40,447.7,0.47,0.32,8.5,7.4,4.4,18.0,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,11,Severa,137,20,5,Outono,14.6,25.1,87.8,20.6,20.6,20.1,3
RODO_KM_01,2023-05-18,15.7,0.0,67.4,14.9,2.5,36,445.8,0.46,0.29,11.6,7.9,3.5,14.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,12,Severa,138,20,5,Outono,0.5,24.5,87.8,20.2,20.4,20.0,4
RODO_KM_01,2023-05-19,22.6,0.0,60.0,15.9,3.57,42,435.2,0.46,0.29,8.0,8.5,4.3,17.6,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,13,Severa,139,20,5,Outono,0.5,18.2,85.3,20.4,20.4,20.1,5
RODO_KM_01,2023-05-20,21.3,1.4,59.3,15.9,3.77,24,412.1,0.45,0.29,8.0,9.1,4.4,18.0,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,14,Severa,140,20,5,Outono,1.9,16.0,86.7,20.5,20.3,20.1,0
RODO_KM_01,2023-05-21,20.4,58.6,74.7,5.0,2.29,33,447.8,0.68,0.45,28.3,9.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,15,Severa,141,20,5,Outono,60.0,74.6,145.3,20.4,20.6,20.2,0
RODO_KM_01,2023-05-22,24.0,0.7,68.0,14.6,3.76,26,423.1,0.6,0.39,21.9,11.0,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,16,Severa,142,21,5,Outono,60.7,75.3,146.0,20.7,20.7,20.3,0
RODO_KM_01,2023-05-23,20.6,0.0,63.9,16.5,3.8,37,483.4,0.57,0.38,22.4,10.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-06,17,Severa,143,21,5,Outono,60.7,75.3,135.4,21.0,20.7,20.4,1
RODO_KM_01,2023-05-24,21.3,0.0,67.2,14.2,3.23,33,430.9,0.65,0.43,23.5,12.0,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,0,Leve,144,21,5,Outono,60.7,75.3,127.6,20.8,20.9,20.5,2
RODO_KM_01,2023-05-25,22.0,0.0,60.2,16.3,3.77,43,463.6,0.62,0.4,23.5,0.8,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,1,Leve,145,21,5,Outono,60.7,75.3,119.8,21.7,20.8,20.7,3
RODO_KM_01,2023-05-26,23.2,0.0,64.7,14.6,3.89,44,445.9,0.53,0.34,16.8,1.6,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,2,Leve,146,21,5,Outono,60.7,61.2,104.6,21.8,21.1,20.7,4
RODO_KM_01,2023-05-27,17.3,0.0,66.9,18.7,3.14,41,444.4,0.55,0.38,18.5,2.2,4.3,17.6,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,3,Leve,147,21,5,Outono,59.3,61.2,104.6,21.3,20.8,20.6,5
RODO_KM_01,2023-05-28,19.8,0.0,60.3,16.6,3.64,48,458.8,0.55,0.35,20.6,2.9,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,4,Leve,148,21,5,Outono,0.7,61.2,104.6,21.2,20.8,20.6,6
RODO_KM_01,2023-05-29,18.6,0.0,66.9,17.2,3.35,41,441.1,0.59,0.39,18.3,3.5,4.4,18.0,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,5,Leve,149,22,5,Outono,0.0,60.7,98.0,20.4,20.6,20.5,7
RODO_KM_01,2023-05-30,18.4,0.0,67.3,17.3,3.22,47,464.1,0.56,0.38,17.0,4.1,4.2,17.2,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,6,Leve,150,22,5,Outono,0.0,60.7,85.8,20.1,20.4,20.5,8
RODO_KM_01,2023-05-31,21.4,0.0,62.1,15.1,3.22,41,407.1,0.55,0.37,20.1,4.8,4.9,20.1,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,7,Leve,151,22,5,Outono,0.0,60.7,85.8,20.1,20.6,20.5,9
RODO_KM_01,2023-06-01,19.4,28.1,66.8,7.8,2.26,53,474.5,0.63,0.41,27.3,5.5,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,8,Leve,152,22,6,Inverno,28.1,88.8,113.9,19.7,20.4,20.5,0
RODO_KM_01,2023-06-02,18.3,0.0,65.6,14.4,2.49,54,475.5,0.64,0.42,27.6,6.2,5.2,21.3,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,9,Leve,153,22,6,Inverno,28.1,88.8,113.3,19.0,20.6,20.5,1
RODO_KM_01,2023-06-03,15.5,0.0,66.8,14.4,2.4,58,481.4,0.59,0.38,25.6,6.9,4.8,19.7,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,10,Leve,154,22,6,Inverno,28.1,88.8,107.0,18.8,20.1,20.2,2
RODO_KM_01,2023-06-04,16.0,0.0,73.0,16.8,2.87,61,473.1,0.61,0.39,27.0,7.6,4.9,20.1,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,11,Leve,155,22,6,Inverno,28.1,87.4,103.4,18.2,19.7,20.0,3
RODO_KM_01,2023-06-05,14.4,0.0,70.1,18.4,2.65,58,475.2,0.48,0.3,12.0,8.1,3.3,13.5,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,12,Leve,156,23,6,Inverno,28.1,28.8,103.4,17.6,19.3,19.9,4
RODO_KM_01,2023-06-06,19.4,0.0,67.1,14.0,3.08,61,490.5,0.47,0.3,11.7,8.7,4.1,16.8,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,13,Leve,157,23,6,Inverno,28.1,28.1,103.4,17.8,19.0,19.8,5
RODO_KM_01,2023-06-07,16.2,0.0,74.9,15.6,2.68,60,467.5,0.43,0.28,10.0,9.2,3.4,13.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,14,Leve,158,23,6,Inverno,28.1,28.1,103.4,17.0,18.7,19.7,6
RODO_KM_01,2023-06-08,16.8,0.0,69.7,16.5,2.61,63,465.3,0.5,0.33,12.0,9.7,3.6,14.8,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,15,Leve,159,23,6,Inverno,0.0,28.1,103.4,16.7,18.4,19.7,7
RODO_KM_01,2023-06-09,19.7,0.0,62.5,15.0,3.05,59,463.0,0.46,0.29,13.3,12.0,4.1,16.8,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,16,Leve,160,23,6,Inverno,0.0,28.1,103.4,16.9,18.3,19.6,8
RODO_KM_01,2023-06-10,12.8,0.0,71.5,18.8,2.59,66,498.4,0.5,0.33,12.0,12.4,2.7,11.1,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,17,Leve,161,23,6,Inverno,0.0,28.1,89.3,16.5,17.6,19.4,9
RODO_KM_01,2023-06-11,14.8,0.0,67.7,15.4,2.21,72,517.3,0.47,0.32,10.5,12.8,2.9,11.9,Urochloa brizantha,Argissolo Vermelho-Amarelo,5.668695797323275,855.4123077662396,Sudoeste,2023-05-24,18,Leve,162,23,6,Inverno,0.0,28.1,89.3,16.3,17.4,19.1,10
